function_slug,coupling_function,coupling_strength,initial_condition,run_number,run_id,cycle_index,cycle_start_ms,device_id,reference_device_id,reference_event_time_ms,reference_event_type,device_event_time_ms,device_event_type,time_diff_ms,phase_diff_rad,has_reference_event,has_device_event
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,7,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,8,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,9,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,10,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,11,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,12,0,21270.0,sent,21270.0,sent,0.0,0.0,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,13,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,14,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,15,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,16,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,17,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,18,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,19,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,20,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,21,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,22,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,23,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,24,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,25,0,21270.0,sent,23770.0,sent,2500.0,1.5707963267948966,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,26,0,21270.0,sent,26270.0,sent,-5000.0,-3.141592653589793,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,27,0,21270.0,sent,26270.0,sent,-5000.0,-3.141592653589793,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,28,0,21270.0,sent,26270.0,sent,-5000.0,-3.141592653589793,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,29,0,21270.0,sent,26270.0,sent,-5000.0,-3.141592653589793,True,True
linear,LINEAR,10,four_clusters,3,019f4d2c-e228-7cf8-80e1-d743853a5002_0002,3,20000,30,0,21270.0,sent,26270.0,sent,-5000.0,-3.141592653589793,True,True
